product_id,product_title,retail_price,Disc__perc,disc_price,rating,summary,review,location,date,upvotes,downvotes
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Perfect product!,Best phone,Solapur,4 months ago,20,3
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Nice product,"This is a best smartphone in this price range. Talking about its 🔴 Battery: Very good performance on battery segment. One time full charge you can assess your mobile one day very easily.🔴 Display: Though it is not an amoled panel, instead of that you will realise it's awesome. Talking about the pick brightness, it is amazing. Specially it's punch hole style is very attractive and the mini capsule features is just awesome. It makes you feel specific like a apple user 😄🔴Camera : nice com...",Dogachhia Barddhaman District,3 months ago,8,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,Mobile is all good,Dharmavaram,5 months ago,7,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Fabulous!,Very nice phone it's like a I phone,Ajmer,5 months ago,8,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Classy product,Nice phone,Unnao,5 months ago,60,19
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Fabulous!,Good phone according this price ✨,Ambedkar Nagar District,5 months ago,28,7
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Nice photo,Rohtas District,3 months ago,29,7
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific,Looking awesome,North Twenty Four Parganas District,5 months ago,11,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Best in the market!,Camera loocks osum and camera quality is good good product in tha range,Jabalpur,4 months ago,43,13
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,Overall product is good,Birbhum District,4 months ago,14,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Highly recommended,Best budget phone,Motihari,5 months ago,14,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Best in the market!,Best phone,Uttar Dinajpur District,5 months ago,53,19
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Awesome,It's a worth buying phone within this price range.,Mira Bhayandar,4 months ago,21,5
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Budget mobile excellent,Sri Potti Sriramulu Nellore District,5 months ago,19,3
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Really Nice,Awesome 😎,Budaun District,2 months ago,12,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Wonderful,Very nice product😊Thank you Real me,Prayagraj,4 months ago,4,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Camera is very goodPerformance and battery also goodThis is the best phone under 12k,Umarkhed,5 months ago,20,5
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,I love these phone so so much Flipkart..I am very very happy buying these phone ..Realme C55 very Good mobile phone,Balrampur District,4 months ago,17,4
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Great product,"In low cost, provided a good product.",Bhiwadi,2 months ago,9,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Worth the money,Good performance,Channagiri,5 months ago,18,5
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Everything is good but processor is not good 😊,Muzaffarpur,5 months ago,13,3
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Perfect product!,Performance is good,Haridwar,2 months ago,4,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Awesome,Great Camera...😍,Siolim,3 months ago,5,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Good quality i never seen such kind of product ✊✊,Bokakhat,3 months ago,5,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Worth every penny,Good,Amila,3 months ago,5,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Wonderful,Very good for this budget,Jamshedpur,4 months ago,5,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Nice product,Pathri,5 months ago,4,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Worth the money,Phone is very good,Gurugram,3 months ago,8,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Good quality product,Good budget phone.But speaker is not upto the mark. overall good phone....go for it.,Kolkata,4 months ago,8,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Value for money,Bengaluru,5 months ago,8,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Classy product,good,Limla,4 months ago,18,7
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Lucking beautifully.,Birbhum District,3 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Just okay,On this price phone is ok but camera model looking like oppo Vivo phoneAnd the camera is ok,Agra,3 months ago,3,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Simply awesome,This product are very good this segmaent price look performance are very much,Mungaoli,4 months ago,5,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,I like this smart phone,Gulbarga District,3 months ago,8,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just wow!,Very very nice phone,Khagaria District,5 months ago,8,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Wonderful,Value for money 👍 good Camara .and good quality.good battery,Asifabad,3 months ago,6,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Awesome,Camera ok 4/5,Chemnad,2 months ago,3,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Nice mobile,Kurnool,2 months ago,3,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Good choice,This range best mobile camera also good quality,Egarkunr,2 months ago,3,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Great product,Camera is goodBattery performance is goodMobile looking is osm....,Chalisgaon,3 months ago,3,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Classy product,Nice,Rayachoti,3 months ago,4,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Pretty good,"Amazing phone !The most important thing when buying a product we should check the the quality and Quality: everything in the phone is perfect it looks amazing and the cameras shooting quality is  amazing but the cameras are really big! so, i will give it a 4 out of 5.6gb ram is amazing isn't it? I'll give it a 5 out of 5So overall I'll give it a 9 out of 10. 👌📱",Ranga Reddy,3 months ago,4,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just wow!,Camera best and phone smartness,Ballia,3 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Must buy!,Camera battery n complete set hai wonderfull,Zaidpur,3 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Worth every penny,"Nice look fast run workin,thanks delivary boy",Mangaluru,4 months ago,3,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Supar camera 📸,Madhubani District,2 months ago,5,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific,"Product is gud, camera gud and battery is half hourcomplete",Puttur,5 months ago,3,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Amazing phone,Vanjipalayam,4 months ago,4,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Highly recommended,Nice phone,Pune,4 months ago,4,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,I recently buy this smart phone and performance are very good,Jagatsinghpur,4 months ago,5,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific,Very good product,Hussainabad,5 months ago,4,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Great product,Super product tq to realme,East Godavari District,5 months ago,4,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just wow!,"Awesome👏 Very Happy to buy this product...Really Good,1.Camera Quality is Superb2.Battery Life is Awesome 5000Mah 3.Android 13 4.Overall Mobile is Excellent💯 Must Buy...",Ambur,5 months ago,6,3
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Camera quality is very good 😍😍,Bardhaman,1 month ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,👌👌👌Super nice mobile 👌👌👌👌👌,Sriramnagar,2 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Awesome,Good quality and wonderful work 💯Smart looking,Bhopal,2 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Best in the market!,"Very nice phone same as expected,value for money",Mau District,2 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Best value for money phone Nice camara performance 👌👌,Madha,3 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Nice 👍,Robertsganj,3 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Worth every penny,This phone is  my grandfather and he is very happy to purchased,Nayagarh District,3 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Utterly Disappointed,Speakers sound is very low,Macherla,3 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Wonderful,"the mobile is awesome i have it since 10 days Camera Like Premium,Look So Beautiful,Battery Lasts Long,Over All Good Mobile",Jaipur,4 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just wow!,Battery backup is best,Chakan,4 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Decent product,Overall good but sound quality disappoint me.,Garulia,5 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Does the job,Camera results not 64 mpBig camera look like one rupees coinPhone operating good,Ahmedabad,5 months ago,2,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Wonderful,Videos supperPhoto supper,Guntur District,5 months ago,9,8
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Absolute rubbish!,According to price very poor product.,Devinagar,4 months ago,9,7
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Classy product,Camera performance is goodCharging is awesome 😎Better back-up good 😊Display is ok ok..Fingerprint is very fast..Performance 4/5Value for money 🤑,Sant Ravidas Nagar Bhadohi District,5 months ago,6,4
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Classy product,Good quality products,Nahan,4 months ago,2,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Really Nice,Day to day usd best,Cooch Behar,4 months ago,1,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Terrible product,"Front camera quality not good, battery level down fastly, speaker sound is not good.poor performance.not good in hight temperature.It seems too hot.",Karnal,4 months ago,4,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Very Good,Super,Janjgir Champa District,2 months ago,3,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",2,Expected a better product,Guys camera size is too big which won't look good Apps will show notifications useless touch not upto mark.Better go for moto or any other,Sri Potti Sriramulu Nellore District,5 months ago,1,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,It is a best product in this price. Camera Quality is Good. Display Quality is Good. Design is So good you love it.,Bhadrak District,2 months ago,2,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,Very nice 👌,Koch Bihar District,2 months ago,2,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Worth - buying mobile for students 🌼,Munger,3 months ago,2,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just wow!,very good design,Malda,3 months ago,2,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Nice,"Pros Design goodSound goodGood display, good brightnessCamera goodConsI face lagsPerfomance g 88 is averageBattery drain fastly",Kollam District,3 months ago,2,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Does the job,Camera not good heating,Vadakkekara,5 months ago,1,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Horrible,Hanging problem..camera is also like blurry..this is like big screen china phone,Saran,5 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Great product,Good smart phone,Howrah,5 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Fabulous!,I like all performance of this mobile,Mayurbhanj District,5 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Good product and very much camera and very nice battery,Kumarbagh,5 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Nice product,Pathri,5 months ago,4,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Wonderful,Very nice phone,Bhavnagar,5 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",2,Not good,Not happy,Chennai,5 months ago,1,1
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Good product in this price with good camera quality 😉,Khatauli,13 days ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Does the job,Very Nice Phone ❤️ ...,Giridih,1 month ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,"Thank You for delivering.A classy product I hv....super fast charging, camera excellent, display much better....all in one 👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼",Vasai Virar,2 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Simply awesome,Amazing product 👌,Nalagarh,2 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Classy product,Nice product 😊👍,Puruliya,5 months ago,9,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,I like this smart phone,Gulbarga District,3 months ago,8,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Delightful,Good,Tenkasi District,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Really Nice,"Everything is good, except 'mini capsule' is not always there for you.",Wayanad District,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Best in the market!,1.Camera is excellent in good lighting (outdoors) conditions but very bad in low light even in day time (indoors)2.one app (cpu-z) says it have helio g80 chipset not g88 🧐 something feels fishy there performance is good 👍Free fire max runs in ultra graphics 60fps very smoothly but heats standard graphic 60fps Very smoothly without heat 3.Display is big and crisp very good 4.design is amazing fabulous 😍,Mancherial,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Nice product,Nice looking 👌,Chennai,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific,Nice product,Udupi District,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Nice,Anugul,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,It' is sooo good 😊,Mancherial District,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,"Super must , must buy this phone for your",Kolkata,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Unsatisfactory,"The product is really bad I would recommend not to buy this product at all the product is third class storage is bad, sound quality is poor it's been a month since I've been using it the phone hangs touch panel isn't working properly",Thane,3 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Worth every penny,Good in budget phone,Ambarnath,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Decent product,Nice but price is little bit heavy,Kadapa,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Good quality product,Good phone for low budget.,Bengaluru,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,Overall product is good,Birbhum District,4 months ago,14,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific purchase,Good,Prakasam District,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Really Nice,Phone Is very nice,Nirmal,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Awesome,Good,Hiramandalam,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Fabulous!,Superb phone,Guwahati,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Good,Nice,Bengaluru,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Terrible product,"The phones system and other eat up 34gb of the storage,not kidding, extremely frustrated with this phone",Pune,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Perfect product!,Best phone,Solapur,4 months ago,20,3
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just okay,Very good 👍👍,Puruliya District,4 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Pretty good,Great how,Mumbai,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Nice mobile,Pune,3 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,Good Product,Siwan District,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Mind-blowing purchase,Thanks Flipkart 🥰,Ahmedabad,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Fabulous!,Nice productThanks 🙏🙏🙏 Flipkart,Chapra,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Best,Varanasi,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Good quality product,Good,Martur,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Highly recommended,"camera super, battery two days working, good performance",Tiruppur,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Horrible,Bad phone,Greater Noida,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Waste of money!,"Please never buy this phone, it's storage is always full. I have wasted my 12k. 😭😭😭",New Delhi,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Best mobile 🤳 📱 👌,Delhi Division,1 month ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Worthless,The camera design is too big for 64mp camera. The quality of the rear camera is bad..,Bengaluru,4 months ago,1,2
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Value for money,Vaishali,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Pretty good,To good,Rohtas District,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Perfect product!,good,Mathura,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",1,Hated it!,Low quality  Cemera  not work display,Jhunjhunun District,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Value-for-money,Nice mobile on this price,Ahmedabad,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",2,Not good,All the features are good but smoothness was worst and worst gaming experience in this mobile,Nakkapalle,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Nice 👍,Jaunpur District,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Brilliant,Very good,Numaligarh Refinery Township,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",3,Good,Over All Mobile Features awesome but Only Disappointement is Speakers Quality less And Noisely,Ysr District,4 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Worth every penny,Thank you so much,Bulandshahr,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Super!,Proud of its mobile,Thiruvananthapuram,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Fabulous!,Nice,Pundri,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Nice product,Very good,Chirala,4 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,Very Good,Anantapur,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Terrific,Nice 👍,Paradip,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Really Nice,Good smartphone,Vijaigarh,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Excellent,Well product,Keshod,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Great product,Amazing product,Palanpur,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",2,Could be way better,Phone battery is vare heat😤😒,Bengaluru,4 months ago,1,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Pretty good,Very good mobile in a low budget the features are good.,Rajpur Sonarpur,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Worth the money,Super experience,Vizianagaram,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Simply awesome,Its really cool 😎,Bengaluru,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Delightful,Good,Barauli,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",4,Good choice,Product is good but I don't like big size cameras,Firozabad,4 months ago,0,0
MOBGNBYJDJ5YBVGQ,"realme C55 (Sunshower, 64 GB)","13,999",14,"11,999",5,Just wow!,Nice mobile and battery backup is best,Mahrajganj District,4 months ago,1,2
